long,lat,total,hr,mo,day
-74.006348,40.733231,2.580216829592325,8,Aug,Wed
-73.968483,40.7994,2.5649493574615367,3,Jul,Mon
-73.992653,40.702133,2.1972245773362196,15,May,Fri
-73.979774,40.740795,1.7047480922384253,8,May,Thu
-73.959564,40.777054,2.740840023925201,16,Nov,Tue
-73.949905,40.776516,2.917770732084279,17,Dec,Sun
-74.002541,40.750057,2.066862759472976,2,Dec,Sun
-73.991837,40.749577,1.8718021769015913,11,Sep,Wed
-73.975731,40.748688,1.791759469228055,7,Oct,Wed
-73.949203,40.776848,2.5494451709255714,22,Oct,Fri
-73.998062,40.725925,1.6094379124341003,17,Apr,Mon
-73.97731,40.742672,2.1400661634962708,18,Jun,Fri
-73.981201,40.766083,1.7047480922384253,20,Jul,Sun
-73.964325,40.80304,2.0149030205422647,12,Nov,Wed
-73.975342,40.788376,4.0943445622221,14,Sep,Thu
-73.999771,40.62199,0.9162907318741551,14,Jun,Thu
-73.979881,40.743595,2.740840023925201,23,Aug,Fri
-73.95871,40.76408,2.1972245773362196,17,Sep,Sat
-73.991013,40.702621,2.1400661634962708,9,Dec,Thu
-74.009117,40.725857,1.791759469228055,8,Oct,Tue
-73.987625,40.74155,2.8678989020441064,18,Jun,Thu
-73.99456,40.725811,3.131136910560194,15,May,Fri
-73.943604,40.752869,2.995732273553991,12,Feb,Sun
-74.009521,40.707451,2.388762789235098,9,Nov,Sat
-73.980865,40.73378,2.1972245773362196,23,Jun,Sat
-73.971596,40.757187,2.388762789235098,12,Jan,Wed
-73.976517,40.739506,1.791759469228055,19,Nov,Tue
-73.985199,40.767693,2.5257286443082556,1,Jun,Sat
-73.974747,40.75835,2.1400661634962708,20,Oct,Mon
-73.985992,40.760975,2.063058062429312,19,Oct,Mon
-73.968285,40.759193,1.3862943611198906,14,Oct,Sat
-73.977974,40.742378,2.6390573296152584,13,Jul,Tue
-73.972,40.756844,2.134166441369082,8,Dec,Mon
-73.997978,40.740658,2.4423470353692043,12,Jun,Fri
-73.99913,40.744755,2.917770732084279,17,Sep,Fri
-73.957176,40.766289,2.1400661634962708,15,Aug,Tue
-73.99324,40.743015,2.1972245773362196,19,Aug,Sat
-73.98893,40.730824,1.8870696490323797,17,Apr,Sun
-74.007416,40.743034,1.252762968495368,17,Nov,Tue
-73.997154,40.74213,2.33214389523559,9,Jun,Wed
-73.992638,40.730251,1.791759469228055,22,Aug,Thu
-73.94558,40.782146,1.791759469228055,11,Jul,Tue
-73.987549,40.748466,2.5257286443082556,10,Jan,Mon
-73.990593,40.756287,1.252762968495368,0,Mar,Mon
-73.972366,40.753986,2.3978952727983707,12,Sep,Fri
-73.979012,40.752605,2.128231705849268,7,Nov,Mon
-73.960251,40.773041,1.824549292051046,20,Nov,Tue
-73.985962,40.734737,2.302585092994046,13,May,Thu
-73.997429,40.736759,2.0794415416798357,14,Feb,Sun
-73.969406,40.755657,2.6741486494265287,14,Jul,Thu
-73.98143,40.757385,3.332204510175204,15,May,Sun
-73.966728,40.761459,1.0986122886681098,23,Aug,Tue
-73.990738,40.744606,2.3978952727983707,0,Nov,Sun
-73.991989,40.721996,2.5649493574615367,2,Apr,Fri
-73.983116,40.746162,1.9740810260220096,11,Nov,Sat
-73.974533,40.758911,2.6741486494265287,21,Mar,Fri
-74.007027,40.729858,2.030776369698555,10,Jul,Tue
-73.997025,40.722221,2.3513752571634776,23,Dec,Fri
-73.987228,40.738331,2.3513752571634776,9,Jan,Tue
-73.991219,40.731621,1.9459101490553132,23,Sep,Wed
-73.98822,40.751041,2.0149030205422647,7,Aug,Fri
-74.000496,40.728996,2.4159137783010487,0,May,Sun
-73.953362,40.775719,2.6390573296152584,10,Mar,Fri
-73.978325,40.736912,2.341805806147327,12,Jun,Sat
-73.79097,40.645878,3.9512437185814275,11,Oct,Fri
-73.99086,40.757278,3.5263605246161616,5,Jul,Mon
-73.996773,40.725544,2.431857428698185,21,Jan,Tue
-73.986961,40.761047,1.8718021769015913,17,Jul,Sat
-73.996849,40.737282,2.066862759472976,22,Feb,Sat
-73.974968,40.782803,3.502549875922443,22,Nov,Sat
-73.96331,40.761826,1.791759469228055,18,Mar,Mon
-74.014885,40.714142,3.2771447329921766,11,Aug,Fri
-73.982513,40.757931,2.917770732084279,15,Feb,Sun
-73.863327,40.770016,3.624340932976365,12,Aug,Fri
-73.993744,40.74324,1.252762968495368,9,Aug,Thu
-73.970345,40.796509,2.70805020110221,12,May,Wed
-73.98909,40.736244,1.9459101490553132,13,Jan,Sat
-73.965019,40.769691,1.6486586255873816,11,May,Tue
-73.98568,40.744316,2.272125885509337,9,Oct,Thu
-73.968941,40.798328,2.1972245773362196,12,Aug,Mon
-73.975204,40.752022,1.7047480922384253,14,Aug,Sat
-73.974136,40.763363,1.7047480922384253,13,Sep,Tue
-74.178055,40.689926,4.442651256490317,17,Jun,Sun
-74.002701,40.733856,2.70805020110221,0,Nov,Sun
-73.947945,40.782398,2.6026896854443837,11,May,Wed
-73.993225,40.751301,2.2512917986064953,15,Feb,Tue
-73.968262,40.75481,2.4423470353692043,20,Nov,Fri
-73.985474,40.73568,2.4423470353692043,10,Apr,Fri
-74.005585,40.751183,2.0149030205422647,14,Nov,Mon
-73.98008,40.752254,2.4849066497880004,11,Sep,Sat
-73.974693,40.76265,2.9014215940827497,23,Feb,Tue
-73.964279,40.807587,3.100092288878234,7,Sep,Wed
-73.975029,40.729603,2.70805020110221,2,Aug,Sat
-74.0075,40.708317,3.044522437723423,9,Jul,Fri
-73.970428,40.758587,2.8273136219290276,23,Sep,Tue
-73.95575,40.784588,2.4849066497880004,12,Apr,Sat
-73.99781,40.725983,2.1400661634962708,19,Jan,Fri
-73.953461,40.773525,1.791759469228055,10,Jul,Wed
-73.972984,40.744144,2.5649493574615367,17,Jul,Fri
-73.947792,40.776222,2.740840023925201,11,Jul,Wed
-74.009689,40.705791,2.714694743820879,9,May,Wed
-73.984863,40.757233,3.7954891891721947,4,Nov,Sat
-73.962334,40.759117,2.5257286443082556,3,Jan,Tue
-73.781982,40.64465,4.151984341668515,14,Mar,Fri
-74.010216,40.720055,1.6094379124341003,8,Apr,Wed
-73.971352,40.760094,2.4849066497880004,0,Feb,Sun
-73.987427,40.732841,2.3513752571634776,21,Dec,Tue
-73.974228,40.75592,3.9464244321454784,20,May,Wed
-73.948006,40.784588,2.1400661634962708,9,Feb,Sat
-73.994125,40.726673,2.6741486494265287,21,Aug,Fri
-74.003105,40.758118,2.6741486494265287,17,Nov,Mon
-73.99073,40.745884,1.252762968495368,21,Apr,Wed
-73.973366,40.748096,3.126760535960395,6,Feb,Tue
-73.949104,40.776707,3.2733640101522705,8,Aug,Tue
-73.97374,40.762558,2.4849066497880004,11,Nov,Tue
-73.973534,40.779419,2.2512917986064953,17,Mar,Thu
-73.957909,40.765594,2.302585092994046,20,Nov,Sat
-73.964523,40.792191,2.302585092994046,20,Apr,Fri
-73.98526,40.727528,1.9459101490553132,9,Apr,Tue
-73.967926,40.787136,2.2512917986064953,14,Sep,Mon
-73.987755,40.744179,4.119037174812473,14,Mar,Sat
-73.955872,40.778973,1.749199854809259,21,Aug,Sat
-74.002785,40.744541,2.4423470353692043,21,Oct,Thu
-73.982131999999993,40.774452,1.7227665977411035,17,Aug,Thu
-73.987488,40.738392,2.740840023925201,14,Nov,Tue
-73.969711,40.785572,2.580216829592325,14,Apr,Tue
-73.978333,40.786228,2.995732273553991,17,Mar,Fri
-73.987823,40.756035,4.135006543940991,17,Nov,Tue
-74.002312,40.715038,1.9459101490553132,11,Nov,Fri
-73.948845,40.711239,1.8718021769015913,22,Aug,Wed
-73.988869,40.745518,3.5409593240373143,15,Sep,Sat
-74.007828,40.747093,2.833213344056216,18,Sep,Mon
-73.959534,40.762672,2.0149030205422647,12,Dec,Wed
-73.975204,40.750149,1.5040773967762742,0,Feb,Tue
-74.008781,40.7187,2.302585092994046,7,Oct,Wed
-73.964897,40.772327,2.3223877202902252,13,Nov,Wed
-73.967583,40.710732,2.2192034840549946,23,Oct,Thu
-73.996201,40.732727,1.8718021769015913,13,Sep,Tue
-73.991508,40.749969,1.4586150226995167,9,Oct,Thu
-73.979134,40.776741,3.0492730404820207,17,Apr,Sun
-73.966843,40.761841,1.8718021769015913,20,May,Thu
-73.981438,40.75005,1.7047480922384253,20,Dec,Wed
-73.985573,40.762962,2.430978307762445,13,Sep,Mon
-73.975182,40.750191,1.6094379124341003,9,Feb,Wed
-73.976936,40.787777,2.70805020110221,15,Feb,Tue
-73.995193,40.754726,2.624668592163159,14,May,Wed
-73.95713,40.770866,2.1400661634962708,19,Jul,Fri
-74.002792,40.723408,1.916922612182061,21,Apr,Mon
-73.78167,40.644791,4.065602093356446,23,Apr,Fri
-73.996712,40.742706,1.8718021769015913,0,Nov,Sat
-74.000244,40.748169,2.5257286443082556,15,May,Wed
-73.98745,40.749004,2.2082744135228043,0,Oct,Wed
-74.010216,40.711208,2.7536607123542622,8,Dec,Sun
-73.987549,40.69989,2.6026896854443837,20,Sep,Mon
-74.01284,40.706161,3.4965075614664802,14,Mar,Mon
-73.958313,40.805542,1.8718021769015913,19,Jul,Thu
-73.982468,40.774139,2.4423470353692043,21,Oct,Thu
-73.956589,40.767399,2.0149030205422647,22,Jul,Mon
-73.97583,40.781616,2.5649493574615367,22,Feb,Sun
-73.963493,40.763561,1.8718021769015913,20,Mar,Fri
-73.996567,40.725647,1.9459101490553132,14,Dec,Sat
-73.96431,40.764771,2.388762789235098,9,Apr,Mon
-73.973068,40.74947,2.6390573296152584,13,Feb,Tue
-73.995117,40.759338,2.6026896854443837,13,Feb,Tue
-73.958778,40.780445,2.2617630984737906,12,May,Sat
-73.982513,40.739532,1.3862943611198906,7,Jun,Wed
-73.951538,40.825153,2.681021528714291,22,Sep,Thu
-74.00914,40.704205,3.091042453358316,23,Apr,Thu
-73.985115,40.744946,2.2512917986064953,19,Mar,Wed
-73.986076,40.722656,1.7047480922384253,19,Jul,Fri
-73.991714,40.75959,3.091042453358316,8,Oct,Mon
-73.972168,40.782211,2.1400661634962708,17,Jun,Fri
-73.998589,40.76062,2.0794415416798357,17,Nov,Sat
-73.991852,40.726143,2.0794415416798357,20,Jul,Mon
-73.910454,40.775982,2.0794415416798357,9,Jul,Sun
-73.9561,40.771835,1.9459101490553132,11,Jan,Thu
-73.997421,40.741791,1.6094379124341003,23,Jul,Wed
-73.966454,40.764099,1.8718021769015913,20,Aug,Tue
-73.993668,40.757019,2.0149030205422647,21,Feb,Wed
-73.978363,40.77816,2.33214389523559,21,Mar,Fri
-73.969978,40.75901,1.8718021769015913,21,Sep,Fri
-73.998848,40.739799,1.9459101490553132,14,Sep,Sat
-73.989151,40.742176,2.1972245773362196,15,Jan,Tue
-73.979286,40.760799,2.272125885509337,14,Aug,Thu
-73.962349,40.764011000000004,2.302585092994046,9,Mar,Sun
-73.955421,40.779606,1.6863989535702288,18,Jan,Sun
-73.9608,40.769299,2.0794415416798357,23,Apr,Sat
-73.786018,40.647537,1.6094379124341003,12,May,Sat
-73.939171,40.795158,1.5040773967762742,16,Nov,Sat
-73.996819,40.720718,1.9459101490553132,19,Jun,Mon
-73.959419,40.780308,1.589235205116581,11,Feb,Sat
-74.005882,40.740082,2.8622008809294686,21,Nov,Wed
-73.979309,40.683048,2.917770732084279,8,May,Sat
-73.96656,40.757801,2.4423470353692043,17,Jul,Wed
-73.967491,40.752377,2.0149030205422647,10,Apr,Fri
-73.96463,40.712288,2.1400661634962708,0,Apr,Mon
-73.991493,40.731766,2.772588722239781,9,Jun,Fri
-73.988914,40.748779,1.8082887711792655,13,Jul,Wed
-73.954216,40.77467,2.0794415416798357,7,Aug,Wed
-73.991348,40.750023,1.8082887711792655,21,Sep,Fri
-74.004112,40.7477,2.3513752571634776,20,Jan,Thu
-73.973244,40.764034,2.0149030205422647,16,Jul,Tue
-73.99369,40.746841,2.631888840136646,4,Jul,Tue
-73.984871,40.739624,2.1400661634962708,10,Nov,Sat
-73.97673,40.784222,2.803360380906535,12,Nov,Sat
-73.997795,40.751495,2.5649493574615367,1,Mar,Sun
-73.986557,40.761784,1.0986122886681098,3,Feb,Tue
-73.979691,40.771015,1.8718021769015913,15,Jan,Thu
-74.001968,40.739559,2.5649493574615367,2,Jan,Sun
-73.957603,40.770096,2.6461747973841225,19,Feb,Tue
-73.969574,40.761375,2.785011242238338,13,Mar,Thu
-73.945358,40.782806,2.4423470353692043,16,Dec,Tue
-73.96167,40.774151,1.8718021769015913,12,Dec,Wed
-73.9842,40.745895,2.0794415416798357,8,Jun,Fri
-73.870895,40.77388,3.495294705041271,11,Jun,Wed
-73.973228,40.764317,2.8213788864092133,12,Sep,Wed
-73.997002,40.721344,1.3862943611198906,0,Mar,Thu
-73.982658,40.745144,1.9459101490553132,10,May,Sat
-73.998436,40.717087,2.1400661634962708,19,Jun,Fri
-73.989067,40.721573,2.70805020110221,14,Sep,Sun
-73.986588,40.730461,2.3223877202902252,7,Sep,Fri
-73.955803,40.778908,1.5040773967762742,7,Sep,Sat
-74.007973,40.704918,2.8903717578961645,7,Jan,Thu
-74.016869,40.706352,2.533696813957432,14,Jan,Sun
-73.984947,40.728054,2.5877640352277083,8,Jun,Thu
-73.971931,40.762791,1.791759469228055,13,May,Tue
-73.990288,40.756371,1.8718021769015913,6,Apr,Wed
-73.785683,40.648098,3.9512437185814275,14,Mar,Sat
-73.982964,40.747715,2.2874714551839976,12,Aug,Tue
-73.980286,40.765572,2.7880929087757464,10,Mar,Thu
-73.989853,40.736652,1.7047480922384253,14,Jan,Sun
-74.005867,40.724461,1.7047480922384253,12,Jun,Thu
-74.000557,40.742947,2.0014800002101243,19,Aug,Fri
-73.99472,40.756023,3.9512437185814275,14,May,Fri
-73.956306,40.813587,1.5040773967762742,2,Sep,Wed
-73.988953,40.734154,2.0794415416798357,11,Jul,Thu
-73.972855,40.764679,1.8718021769015913,18,Dec,Mon
-73.968552,40.767471,2.169053700369523,14,Jan,Wed
-74.017044,40.708988,2.3978952727983707,10,Dec,Tue
-73.863014,40.768795,3.5115454388310208,22,Aug,Thu
-73.978165,40.729206,2.667228206581955,9,Apr,Wed
-73.979271,40.761879,1.791759469228055,18,Sep,Wed
-73.974937,40.758183,2.1400661634962708,17,Apr,Tue
-74.009598,40.702007,2.3513752571634776,13,Oct,Sat
-73.984261,40.721561,3.597312260588446,14,Mar,Sat
-73.947968,40.772465,2.6741486494265287,1,Sep,Sat
-74.007515,40.707623,2.6390573296152584,11,Oct,Sun
-73.961586,40.776302,2.6658383522929006,13,Apr,Tue
-73.979782,40.760487,2.2082744135228043,21,Apr,Thu
-73.977371,40.763386,2.0794415416798357,7,Dec,Tue
-73.958313,40.778461,2.70805020110221,7,Apr,Thu
-73.99131,40.774799,1.791759469228055,6,May,Thu
-73.953957,40.80653,3.131136910560194,15,Apr,Sat
-73.99054,40.746101,1.7047480922384253,20,Sep,Mon
-74.005127,40.729294,2.302585092994046,19,Apr,Tue
-73.990578,40.756363,1.7047480922384253,6,Jan,Wed
-73.954674,40.734348,2.1400661634962708,19,Jan,Thu
-74.003906,40.741985,2.3513752571634776,21,Nov,Wed
-73.983513,40.734257,2.9601050959108397,11,Oct,Sat
-74.006973,40.704136,3.4461707473048864,0,Jun,Fri
-73.983833,40.725758,2.3513752571634776,3,Apr,Mon
-74.008118,40.738781,1.9740810260220096,13,Nov,Sat
-73.972542,40.746616,2.5649493574615367,14,Nov,Wed
-73.79023,40.644012,3.8066624897703196,12,Jul,Tue
-73.990913,40.721825,3.0252910757955354,20,May,Tue
-73.987854,40.732292,1.5040773967762742,1,Jan,Sat
-73.988029,40.734627,2.2512917986064953,19,Apr,Sat
-73.990799,40.733921,2.3978952727983707,17,Mar,Mon
-73.975014,40.741989,2.0149030205422647,13,Jul,Wed
-73.783569,40.648746,4.127134385045092,10,Apr,Wed
-73.952599,40.778332,1.8718021769015913,15,Jun,Sat
-74.00843,40.714462,2.6741486494265287,8,Sep,Tue
-74.006821,40.743912,2.302585092994046,5,Apr,Mon
-73.982628,40.764896,2.33214389523559,10,Jul,Mon
-73.979378,40.765617,2.8273136219290276,7,May,Wed
-73.954155,40.821606,3.2771447329921766,8,Nov,Fri
-73.993446,40.751373,3.367295829986474,18,May,Thu
-73.990814,40.746338,1.0986122886681098,17,Dec,Mon
-73.873344,40.774097,3.5496173867804286,18,Nov,Wed
-73.885277,40.772976,3.828641396489095,9,Jan,Mon
-73.98661,40.761593,2.1400661634962708,21,Aug,Thu
-73.99337,40.752026,3.1570004211501135,21,Sep,Fri
-73.938866,40.805096,2.772588722239781,18,Jan,Thu
-73.992508,40.719997,3.3603753871419,15,Feb,Sat
-73.86274,40.769131,3.676300671907076,19,Sep,Sun
-73.975388,40.75795,2.2512917986064953,11,Jul,Mon
-73.947021,40.78463,1.5040773967762742,21,Oct,Sat
-73.942657,40.799133,2.3513752571634776,0,Jun,Mon
-73.967964,40.759277,1.7047480922384253,13,Apr,Mon
-73.967422,40.745579,2.066862759472976,12,Jan,Sun
-74.007057,40.706909,2.272125885509337,22,Aug,Thu
-73.982185,40.774296,1.890095369948917,18,Oct,Tue
-73.951973,40.773182,1.252762968495368,18,Nov,Fri
-74.01696,40.705666,2.740840023925201,12,Oct,Wed
-73.969543,40.750633,4.133565275375382,15,Jun,Thu
-73.984436,40.753597,3.2530839961979376,20,Feb,Tue
-73.984222,40.77,2.4423470353692043,0,Sep,Sun
-73.963058,40.769047,1.8718021769015913,19,Sep,Mon
-73.991234,40.733047,2.2512917986064953,20,Mar,Fri
-73.793701,40.656471,4.189654742026425,7,Jan,Tue
-73.992615,40.750084,1.6094379124341003,7,Jan,Tue
-73.959183,40.774605,2.70805020110221,17,Jun,Sat
-74.013367,40.702473,2.6741486494265287,19,Jun,Mon
-73.981102,40.755344,2.3978952727983707,0,Dec,Sun
-73.982475,40.761887,3.9512437185814275,14,Mar,Sat
-73.991158,40.747253,3.579901291544191,12,Oct,Mon
-73.972214,40.79425,1.791759469228055,17,Jun,Mon
-73.865959,40.771385,3.4339872044851463,17,Mar,Tue
-74.001411,40.709815999999996,1.9740810260220096,8,Apr,Tue
-73.965431,40.790562,2.0014800002101243,17,Oct,Tue
-73.975113,40.751938,2.0149030205422647,14,Dec,Tue
-73.993935,40.751377,2.714694743820879,0,Feb,Wed
-73.782005,40.644741,3.367295829986474,10,Aug,Mon
-73.977997,40.783398,2.2512917986064953,21,May,Wed
-74.000755,40.742092,3.2771447329921766,23,Mar,Fri
-74.010101,40.71521,1.7047480922384253,0,Mar,Fri
-73.98764,40.765285,1.791759469228055,5,Feb,Tue
-73.995857,40.716396,2.70805020110221,15,Oct,Tue
-73.971741,40.762901,2.2512917986064953,21,Nov,Sat
-73.996178,40.753548,1.916922612182061,22,Aug,Tue
-73.989975,40.731998,1.8718021769015913,8,Jul,Wed
-73.989555,40.756855,1.791759469228055,5,Oct,Thu
-73.988091,40.753941,2.066862759472976,9,Mar,Sat
-73.987938,40.779613,2.4595888418037104,13,Apr,Sat
-73.981995,40.773151,2.5257286443082556,19,Feb,Wed
-73.977173,40.784645,2.4849066497880004,12,Jan,Fri
-73.978699,40.786686,2.151762203259462,16,Jul,Mon
-73.983398,40.730087,2.0794415416798357,22,Jan,Tue
-73.969521,40.750271,2.0794415416798357,13,Dec,Sun
-73.999031,40.744484,1.9286186519452522,9,Sep,Thu
-74.00737,40.716057,1.5686159179138452,14,Dec,Thu
-73.955605,40.779751,2.4849066497880004,14,Oct,Sat
-73.977783,40.762318,2.3223877202902252,17,Jul,Sat
-73.988899,40.741199,1.3862943611198906,11,Mar,Wed
-74.009026,40.716106,2.8622008809294686,22,Nov,Sun
-73.950058,40.785473,2.7536607123542622,10,Apr,Tue
-73.954025,40.764107,2.1972245773362196,19,Dec,Wed
-73.98204,40.778927,2.8622008809294686,0,Jul,Mon
-73.961189,40.75666,2.0149030205422647,19,May,Fri
-73.98996,40.720348,2.6390573296152584,11,Jul,Sun
-73.991013,40.749527,3.417726683613366,12,Jun,Mon
-73.988708,40.725735,2.2617630984737906,9,Apr,Thu
-73.988991,40.736656,2.8622008809294686,15,Jan,Wed
-73.970604,40.764954,2.3513752571634776,13,Feb,Wed
-73.983383,40.751549,2.72785282839839,17,Nov,Fri
-73.988029,40.722713,1.791759469228055,2,Jul,Wed
-73.967659,40.768574,1.8718021769015913,15,Jun,Thu
-73.982742,40.739323,2.6741486494265287,23,May,Wed
-73.970337,40.751095,2.9444389791664403,20,Dec,Fri
-73.949409,40.773731,2.302585092994046,11,Jan,Wed
-73.963463,40.774696,2.0149030205422647,9,Jun,Thu
-73.982796,40.761826,2.4423470353692043,9,Sep,Tue
-73.958031,40.761089,3.2308043957334744,11,Oct,Wed
-73.987793,40.764706,2.451005098112319,22,Apr,Thu
-73.986404,40.730434,2.1972245773362196,7,Oct,Sun
-73.962502,40.772301,2.70805020110221,17,Apr,Mon
-73.94796,40.775208,3.1354942159291497,20,Jun,Wed
-73.980957,40.764156,3.58351893845611,9,Dec,Sat
-73.970688,40.798862,2.631888840136646,8,Jun,Wed
-73.962288,40.779129,2.0794415416798357,19,Mar,Fri
-73.994476,40.750713,1.6094379124341003,6,May,Fri
-73.993752,40.752033,3.58351893845611,2,Jan,Mon
-73.992897,40.768288,3.4468078929142076,0,May,Wed
-73.987259,40.728603,2.1400661634962708,22,Dec,Fri
-73.968796,40.770199,2.302585092994046,17,Mar,Wed
-74.009628,40.719311,2.0149030205422647,21,Nov,Sat
-73.9795,40.727425,2.5416019934645457,3,Mar,Fri
-73.985367,40.75576,2.0149030205422647,22,Jan,Sun
-74.004189,40.713123,1.9459101490553132,15,Apr,Sun
-73.968857,40.791698,2.6602595372658615,8,Dec,Mon
-73.954369,40.764153,2.6390573296152584,17,Apr,Wed
-73.994034,40.770546,1.3862943611198906,23,Nov,Sat
-73.999146,40.734192,1.791759469228055,20,Apr,Mon
-73.946419,40.780663,1.791759469228055,22,Jan,Fri
-74.000771,40.72736,2.9444389791664403,21,Oct,Fri
-73.964676,40.766727,2.1972245773362196,15,Apr,Tue
-73.993134,40.736668,3.0726933146901194,18,Apr,Sat
-73.971573,40.755051,2.0794415416798357,18,Apr,Mon
-73.977791,40.778755,1.7047480922384253,18,Oct,Sun
-73.987396,40.729233,2.3978952727983707,23,Oct,Sat
-73.957764,40.773853,2.5257286443082556,9,Sep,Thu
-73.955429,40.768608,2.307572634505085,16,Sep,Fri
-74.002747,40.739872,3.6635616461296463,5,Jul,Fri
-73.994583,40.719269,2.6390573296152584,3,Dec,Mon
-74.007187,40.743526,1.5040773967762742,10,May,Sun
-73.988716,40.71949,2.8690346205080335,1,Nov,Fri
-73.971466,40.748058,2.3513752571634776,18,Mar,Sun
-73.982651,40.769115,3.58351893845611,7,Jan,Tue
-74.015984,40.715149,2.4849066497880004,8,Mar,Mon
-73.982162,40.740078,1.9459101490553132,12,May,Sat
-73.991989,40.724789,2.2512917986064953,20,Aug,Sat
-73.95507,40.788998,1.9459101490553132,13,Mar,Sat
-73.979378,40.74707,2.1400661634962708,17,Apr,Thu
-73.992783,40.734837,2.307572634505085,19,May,Fri
-73.982285,40.74493,2.1972245773362196,17,Jun,Sun
-73.9804,40.755112,2.5257286443082556,19,May,Thu
-73.993164,40.752724,2.4849066497880004,14,Apr,Wed
-73.977943,40.752499,2.714694743820879,13,Aug,Thu
-74.002609,40.716278,2.6390573296152584,19,Jan,Tue
-73.995361,40.749466,2.9215473753646144,23,Sep,Mon
-73.952858,40.786587,2.0794415416798357,12,Apr,Thu
-73.978119,40.778194,2.533696813957432,7,Jan,Wed
-73.989449,40.736095,3.026261478588814,9,Feb,Thu
-73.941879,40.750538,0.9162907318741551,4,Jul,Mon
-73.972168,40.762802,1.6094379124341003,19,Dec,Tue
-73.955414,40.779613,1.6094379124341003,19,Feb,Tue
-73.968262,40.800076,2.9444389791664403,22,Oct,Fri
-73.96109,40.772007,1.791759469228055,10,Aug,Thu
-73.982147,40.773148,3.4339872044851463,5,Dec,Thu
-73.987305,40.732922,1.4586150226995167,22,Aug,Wed
-73.989967,40.74688,2.1102132003465894,10,Jul,Wed
-73.995277,40.739727,3.3068867021909143,18,Jan,Tue
-73.959595,40.762882,1.7047480922384253,20,Mar,Sat
-73.957512,40.770416,4.151984341668515,18,Oct,Sun
-73.964157,40.773647,2.0149030205422647,21,Sep,Tue
-73.973862,40.762325,2.0149030205422647,17,Nov,Mon
-73.982803,40.750412,2.4423470353692043,15,Jul,Sun
-73.996506,40.763489,1.791759469228055,20,Aug,Wed
-73.990273,40.751312,2.3978952727983707,15,Oct,Thu
-73.789368,40.648327,3.6635616461296463,20,Dec,Wed
-74.007469,40.705303,3.2188758248682006,18,Dec,Sat
-73.992706,40.730362,1.7047480922384253,18,Sep,Mon
-73.961266,40.770142,2.1400661634962708,18,Jun,Fri
-74.015709,40.715012,3.2308043957334744,14,Dec,Thu
-74.009369,40.703861,3.4404180948154366,13,Apr,Thu
-73.952805,40.77673,1.791759469228055,20,Feb,Tue
-73.989548,40.759518,2.302585092994046,20,Nov,Fri
-73.7901,40.646957,3.8372994592322094,21,Mar,Wed
-73.990791,40.736832,3.0204248861443626,14,Sep,Sun
-73.983147,40.75465,2.5877640352277083,8,Jan,Fri
-73.985001,40.753971,2.5376572151735295,17,Dec,Tue
-73.951622,40.793552,2.0794415416798357,12,May,Mon
-73.986298,40.740208,2.6026896854443837,11,Apr,Wed
-73.962791,40.769955,2.6390573296152584,14,May,Mon
-73.974541,40.753319,2.2192034840549946,16,Oct,Fri
-73.953568,40.785423,2.0794415416798357,10,May,Fri
-73.959457,40.77697,2.5257286443082556,22,May,Sun
-73.974648,40.74752,2.6026896854443837,13,Jul,Tue
-73.952362,40.772236,2.5649493574615367,2,Mar,Sun
-73.953651,40.779251,1.5040773967762742,23,Oct,Sat
-73.963722,40.771202,1.5040773967762742,20,Feb,Wed
-73.981354,40.759384,2.1102132003465894,12,Jul,Wed
-74.003204,40.748917,2.3513752571634776,1,Feb,Wed
-74.002388,40.733742,3.1570004211501135,23,Jan,Wed
-73.987984,40.760353,2.0794415416798357,17,Feb,Fri
-73.954803,40.777447,1.8718021769015913,20,Mar,Wed
-73.965324,40.769535,2.4159137783010487,11,Mar,Fri
-73.993706,40.759003,2.1972245773362196,16,Feb,Sun
-73.982056,40.770844,3.1354942159291497,14,Apr,Tue
-73.958817,40.780403,1.6094379124341003,16,Oct,Tue
-73.952133,40.781204,1.6094379124341003,15,Nov,Sat
-73.987442,40.750443,2.3223877202902252,17,Feb,Mon
-74.004654,40.730572,1.5040773967762742,17,Sep,Thu
-73.974014,40.75639,2.2512917986064953,9,Aug,Tue
-73.993797,40.745888,2.451005098112319,1,Jun,Sun
-74.007561,40.743317,3.038791763014438,16,Jul,Wed
-73.977814,40.752544,2.0794415416798357,15,Jul,Sun
-73.993294,40.752319,2.1972245773362196,19,Feb,Fri
-73.985214,40.736076,1.5040773967762742,22,Aug,Fri
-73.992989,40.719734,2.9444389791664403,23,Jun,Fri
-73.949989,40.780293,2.7536607123542622,16,Jul,Sat
-73.991226,40.749725,1.9459101490553132,21,Oct,Wed
-73.872993,40.774117,3.6888794541139363,14,Aug,Wed
-74.006844,40.730877,2.0794415416798357,22,Apr,Tue
-74.008118,40.717953,1.3862943611198906,10,Apr,Mon
-73.984703,40.691681,2.0794415416798357,10,Nov,Tue
-73.987862,40.745586,1.9459101490553132,21,Aug,Wed
-73.969589,40.785202,2.3978952727983707,7,May,Tue
-73.982048,40.769337,2.4423470353692043,20,Aug,Tue
-73.965164,40.763962,2.5257286443082556,17,Jan,Thu
-73.982895,40.730766,2.327277705584417,16,Aug,Thu
-73.98056,40.753906,2.1972245773362196,18,Sep,Fri
-74.010178,40.711311,2.3513752571634776,9,Apr,Thu
